course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409515,,4/20/22 1:00,6,1eb5ea4a0ec79c25fef0a50cd62275782d9b1b9d,FALSE,FALSE,https://www.coursehero.com/file/143409515/Exam1-Solutionpdf/,Exam1_Solution.pdf,6,,Other,,1.00E+14,avinkaobama120,685,0.008759124,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,181082488,"HW1 Solution  Problem 1 (1) V1= Vg/2 V2=0.4V1*100=0.2Vg*100 = 20Vg Vout= (20|20)*0.2V2= 10*0.2*20Vg = 40Vg So, Vout/Vg = 40 Therefore, the Vout is also the Thevenin equivalent voltage, VTH.  (2) Shorting the input voltage Vg, (i.e. Vg = 0V) ",11/29/22 2:01,4,4ce9369f25d5f2b40c55df31ff96aa010887230a,FALSE,FALSE,https://www.coursehero.com/file/181082488/HW-1-solutionpdf/,HW-1-solution.pdf,4,,Assignment,,1.00E+14,CoachBaboon2052,462,0.008658009,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,21777480,"University of UtahCollege of EngineeringElectrical and Computer Engineering DepartmentHomework #2Due 5pm, January 30, 2017 (Monday)Professor YoungECE 2280Spring 2017Use the following expression for Problems 1 and 2.Problem 1 (20 points):(a) Plug",4/9/17 14:37,2,326ef87be4ed31490168126d0160f5615fd7e044,FALSE,FALSE,https://www.coursehero.com/file/21777480/HW-2/,HW-2,17,,Assignment,,1.00E+14,Revolution801,2522,0.006740682,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448540,UNIVERSITY OF UTAHDEPARTMENT OF ELECTRICAL AND COMPUTER ENGINEERINGECE 2280A. Rasmussen/A. Stolp04/2014Lab #5cfw_100 pts. Total Op Amp CircuitsOBJECTIVES:Become familiar with operational amplifier circuits.Design circuits containing operational a,2/1/17 10:58,4,9369b6acb8de912377f28122010b72aa8dcdfee6,TRUE,FALSE,https://www.coursehero.com/file/19448540/Lab5OpAmps/,Lab5OpAmps,16,lab,Lab,Lab,1.00E+14,kylejunk,2589,0.006179992,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409758,"E C. 1.1. %'0\-\w 2.So\~on'1)@An a.'(V)~\'~""er \'5 l'~ dev\~ wha~ o0""p~t-voH&lt;:1~ I'S-J.hL ~ CAs ~1s In~ v~\tO\y m~ 1+-'f'li~ bj S01'\'leGon~*,-Y\+'-5t1 (I,CB~; is -+k.t. ;Yl~t ('-e:&gt;i'5t~n&lt;:.JL) ~,-\- is ~befw-u.n 1\u. pv1 t +err11I()e,\s,",4/20/22 1:00,9,73ebbf7673e45a1180b29532b1d26dc330d1248c,FALSE,FALSE,https://www.coursehero.com/file/143409758/HW2sol08pdf/,HW2sol08.pdf,4,,Other,,1.00E+14,avinkaobama120,685,0.005839416,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409624,,4/20/22 1:01,6,475f4e19526eef7769356280665759d0a061c073,FALSE,FALSE,https://www.coursehero.com/file/143409624/HW9sol07pdf/,HW9sol07.pdf,4,,Other,,1.00E+14,avinkaobama120,685,0.005839416,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,52291396,"University of UtahCollege of EngineeringElectrical and Computer Engineering DepartmentHomework #2Due 5pm, September 11, 2019 (Wednesday)Professor YoungECE 2280Fall 2019Use the following expression for Problems 1 and 2.Problem 1 (20 points):(a) P",12/12/19 19:20,13,7e34a50de3cf1a503f4657dc26edc7f76d4ede5d,FALSE,FALSE,https://www.coursehero.com/file/52291396/HW-02-mergedpdf/,HW-02-merged.pdf,9,,Assignment,,1.00E+14,impulsivesquirrel,1545,0.005825243,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,21777493,"University of UtahCollege of EngineeringElectrical and Computer Engineering DepartmentHomework #7Due 5pm, April 3, 2017 (Monday)Professor YoungECE 2280Spring 20171. The table below lists different cases for an NMOS transistor with a threshold volt",4/9/17 14:37,5,1f0b83af9e6b38b2452503e6e5f2d41d7362babe,FALSE,FALSE,https://www.coursehero.com/file/21777493/HW-7/,HW-7,12,,Assignment,,1.00E+14,Revolution801,2522,0.004758128,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143410555,,4/20/22 1:01,5,9842bd613385bbd8654c6d40636b0365b04e8210,FALSE,FALSE,https://www.coursehero.com/file/143410555/HW6sol07pdf/,HW6sol07.pdf,3,,Other,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143410128,,4/20/22 1:01,38,699fdc0041135612e41047ef26d26a1268857231,FALSE,FALSE,https://www.coursehero.com/file/143410128/SCAN-MosFetpdf/,SCAN_MosFet.pdf,3,,Other,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409915,,4/20/22 1:01,13,21c073d1e80ca0d8e4ac0b914d07a2668dae159d,FALSE,FALSE,https://www.coursehero.com/file/143409915/SCAN-Diodepdf/,SCAN_Diode.pdf,3,,Other,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409725,,4/20/22 1:01,10,1b33211d3a69998c4409ea4672cd7b9b61636dc3,FALSE,FALSE,https://www.coursehero.com/file/143409725/SCAN-Amplifierspdf/,SCAN_Amplifiers.pdf,3,,Other,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409619,"ECE2280Homework #1Spring 2008Homework #1:1. Given Vg=lOmV, fmd Yo. Find the Thevenin equivalent between terminals a-b. (Note:IonVI""*Vg)5n+. - - - - ; - -.- - - ( Ja3nI-ob2. Sketch the following waveforms. Identify the de component of the wav",4/20/22 1:00,13,13adc08de6c51f808f1ef8fd934f35190ba7437c,FALSE,FALSE,https://www.coursehero.com/file/143409619/HW1sol08pdf/,HW1sol08.pdf,3,,Other,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409555,ECE2280Homework #4 Solution1. and 2.1Spring 20093. The gain can be changed by changing the 2Meg source resistance to a smaller value. (e.g. setting itequal to 100 ohm). This will change the equation for v_g=Vs*2M /(2M+100) = Vs. This willincrease ,4/20/22 1:01,4,d72d5a0df202c169a564b5fb6f1a9b6a40b30a75,FALSE,FALSE,https://www.coursehero.com/file/143409555/HW5sol09pdf/,HW5sol09.pdf,3,,Assignment,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409554,"ECE2280Homework #5Spring 20081. Analyze the circuit shown below to determine the voltages (VD, VG, VS) at all nodes and the currentsthrough all branches (I1 , I2 , IG, ID, I S). Let Vt =2V and kn '(W/L)=180A/V2 . Neglect the channellength modulation",4/20/22 1:01,2,33305a8b829cbe1a15f968febc17e8f94791ef13,FALSE,FALSE,https://www.coursehero.com/file/143409554/HW5sol08pdf/,HW5sol08.pdf,3,,Assignment,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409551,"3. Analyze the circuit shown below to determine the voltages (VD, VG, VS) at all nodes and the currentsthrough all branches (5 currents). Let Vt =1.5V and kn '(W/L)=2A/V2 . Neglect the channel length modulationeffect (i.e. =0).+5+5I1225kIDVDIG",4/20/22 1:00,6,479315e07a74372186bcee5523be10281a6eec86,FALSE,FALSE,https://www.coursehero.com/file/143409551/HW4sol07pdf/,HW4sol07.pdf,3,,Notes,,1.00E+14,avinkaobama120,685,0.004379562,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,181082709,,11/29/22 2:01,8,17be75aa13954275aaef082678befeb60e6023ab,FALSE,FALSE,https://www.coursehero.com/file/181082709/HW-8-Solutionpdf/,HW-8-Solution.pdf,2,,Other,,1.00E+14,CoachBaboon2052,462,0.004329004,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,28654669,,2/23/18 15:32,1,528ee48c23600d177e2ba7414d5778778efd66f2,FALSE,FALSE,https://www.coursehero.com/file/28654669/PNP-notes-1pdf/,PNP notes 1.pdf,9,notes,Other,Notes,1.00E+14,AlbertTesla,2202,0.004087193,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448678,,2/1/17 10:59,7,608f059b931437f14e6b100b3414204e13361df4,FALSE,FALSE,https://www.coursehero.com/file/19448678/Lecture-10/,Lecture-10,9,notes,Other,Notes,1.00E+14,kylejunk,2589,0.003476246,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143410311,,4/20/22 1:01,3,6d668259d9213c0cca0bd4fef7a240b784c876e3,FALSE,FALSE,https://www.coursehero.com/file/143410311/SCAN-Zenerpdf/,SCAN_Zener.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409883,,4/20/22 1:00,5,f976ac4e2e292ec1d5684277e9e9f47acc339e5c,FALSE,FALSE,https://www.coursehero.com/file/143409883/Exam1-ReviewAnswersONLYpdf/,Exam1_ReviewAnswersONLY.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409878,,4/20/22 1:00,4,a798ecc2366c79076e002bebb8c3506a06c69b5f,FALSE,FALSE,https://www.coursehero.com/file/143409878/Exam3-ReviewAnswerspdf/,Exam3_ReviewAnswers.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409799,,4/20/22 1:01,7,cd45eed7e71e069568e16be4958b6477967cca29,FALSE,FALSE,https://www.coursehero.com/file/143409799/HW8sol08pdf/,HW8sol08.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409757,,4/20/22 1:00,10,9bbf38802d9f2c5aa9f6a6eb8b2546f7ed10c7d6,FALSE,FALSE,https://www.coursehero.com/file/143409757/HW1sol09pdf/,HW1sol09.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409675,ECE2280Homework #4 Solution1.1Spring 20092.23.34.455.6.67.8 and 9.78,4/20/22 1:01,8,99616e2b29683100cff9d5d24d54262f05421919,FALSE,FALSE,https://www.coursehero.com/file/143409675/HW4sol09pdf/,HW4sol09.pdf,2,,Assignment,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409636,0.6e-3200e50.6mA,4/20/22 1:00,9,e3a573a2e83c0a4bb150d7efafe60a70823bff5c,FALSE,FALSE,https://www.coursehero.com/file/143409636/HW4sol08pdf/,HW4sol08.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409617,,4/20/22 1:01,3,88744f70f5411d50ac228987f24fbcbb5c76e982,FALSE,FALSE,https://www.coursehero.com/file/143409617/HW7sol07pdf/,HW7sol07.pdf,2,,Other,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409558,"ECE2280Homework #7Spring 20091. For the circuit on the right, use Vtp=-1V, I=2mA, =0 andVSG=VSD=3V. (The current source needs at least a 2V dropacross it to operate correctly)(a) Find V3 and V4.(b) How large a resistor can be inserted in series wi",4/20/22 1:01,5,dab9189ead072a7676fc1ff20036b79be2703a6c,TRUE,FALSE,https://www.coursehero.com/file/143409558/HW7sol09pdf/,HW7sol09.pdf,2,,Assignment,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409550,"ECE2280Homework #3Spring 20081. Vs is an AC signal. Both amplifiers have the following characteristics:Avo =10;Ri=100k;Ro =10k, Clipping levels: L= 12V (unloaded)8k8kVs~isV28kV31kVLV1100kiL1kVinDraw this 2 stage amplifier usi",4/20/22 1:00,3,106a1c98cc22067ebfe0e0f3a66f5bb349b26e27,FALSE,FALSE,https://www.coursehero.com/file/143409550/HW3-08pdf/,HW3_08.pdf,2,,Assignment,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409503,"ECE2280Homework #1Spring 2009Homework #1:1. Given Vg=10mV, find Vo. Find the Thevenin equivalent between terminals a-b.th2.Give expressions for the sine-wave voltage signals having:a. 5V peak amplitude and 1kHz frequencyb. 120Vrms and 60Hz freque",4/20/22 1:00,1,f07be8d1101d39b32795e13560df43febb9e2e57,TRUE,FALSE,https://www.coursehero.com/file/143409503/HW1-09pdf/,HW1_09.pdf,2,,Assignment,,1.00E+14,avinkaobama120,685,0.002919708,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448570,,2/1/17 10:59,6,7e75bededf61dba414435c1ef20ae7736da03f35,FALSE,FALSE,https://www.coursehero.com/file/19448570/Lecture-15/,Lecture-15,6,notes,Other,Notes,1.00E+14,kylejunk,2589,0.002317497,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,181082542,,11/29/22 2:01,6,a330b9ca041f95cb28d3b3297e14bdd462a5b556,FALSE,FALSE,https://www.coursehero.com/file/181082542/HW-7-Solutionpdf/,HW-7-Solution.pdf,1,,Other,,1.00E+14,CoachBaboon2052,462,0.002164502,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,181082409,,11/29/22 1:59,6,78c7b9bbcd399b2b5ed22c22a4481f00967fc6c6,FALSE,FALSE,https://www.coursehero.com/file/181082409/HW-6-Solutionpdf/,HW-6-Solution.pdf,1,,Other,,1.00E+14,CoachBaboon2052,462,0.002164502,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,181082248,,11/29/22 2:00,7,27b202cf4706a20a5c3d8e2e3858a3524e4c3f78,FALSE,FALSE,https://www.coursehero.com/file/181082248/HW-4-Solutionpdf/,HW-4-Solution.pdf,1,,Other,,1.00E+14,CoachBaboon2052,462,0.002164502,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,50276143,"University of UtahCollege of EngineeringElectrical and Computer Engineering DepartmentHomework #4Due 5pm, October 2, 2019 (Wednesday)Professor YoungECE 2280Fall 20191. The terminal voltages of various npn transistors are measured during operation ",11/12/19 20:51,5,3f339b60a2728a9dae44a22b446a40e8bc55286e,FALSE,FALSE,https://www.coursehero.com/file/50276143/HW-4pdf/,HW-4.pdf,3,,Assignment,,1.00E+14,impulsivesquirrel,1575,0.001904762,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,28654673,"Nodes, Series, ParallelArrow pointsto negative(passive signconvention.)1) Identify all electrical components in your circuit:2) Identify Nodes3) Series = connected by an ordinary node. Same Current passing through them.4) Parallel = Share colors. ",2/23/18 15:33,12,ba4b01451871ef306f0055057b2902d9ff4cc352,TRUE,FALSE,https://www.coursehero.com/file/28654673/Print-Out-Circuit-Helppdf/,Print Out Circuit Help.pdf,4,notes,Notes,Notes,1.00E+14,AlbertTesla,2202,0.00181653,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,28654666,,2/23/18 15:32,1,90d7fa801da7062e9005f4fb71e52b360b131800,FALSE,FALSE,https://www.coursehero.com/file/28654666/PNP-notes-2pdf/,PNP notes 2.pdf,4,notes,Other,Notes,1.00E+14,AlbertTesla,2202,0.00181653,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448662,,2/1/17 10:59,8,23196dc6a72a8d4143e34ef29b6f8d05878b1676,FALSE,FALSE,https://www.coursehero.com/file/19448662/Lecture-2/,Lecture-2,4,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001544998,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448579,,2/1/17 10:59,9,6c0f29f0c4a79160aae9d761cf48b76773dad770,FALSE,FALSE,https://www.coursehero.com/file/19448579/Lecture-5/,Lecture-5,4,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001544998,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448571,,2/1/17 10:59,8,8075d0dda026a5f699b309282e3be9e775b59606,FALSE,FALSE,https://www.coursehero.com/file/19448571/Lecture-9/,Lecture-9,4,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001544998,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448569,,2/1/17 10:59,10,294593258ca46b6bed42b0ee5efa1c2703a0331c,FALSE,FALSE,https://www.coursehero.com/file/19448569/Lecture-18/,Lecture-18,4,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001544998,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143410683,,4/20/22 1:01,82,2bcb93bb297a818a07affe05514f4a85dc342188,FALSE,FALSE,https://www.coursehero.com/file/143410683/SCAN-BJTpdf/,SCAN_BJT.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409775,,4/20/22 1:01,7,6ca9e306280abae9e579cefe727916e5b223debb,FALSE,FALSE,https://www.coursehero.com/file/143409775/HW7sol08pdf/,HW7sol08.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409772,,4/20/22 1:01,5,06691ca36d36be87d3533c518599721b4754f62b,FALSE,FALSE,https://www.coursehero.com/file/143409772/SCAN-PMOSpdf/,SCAN_PMOS.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409759,,4/20/22 1:01,4,8b11d21ebc6369e34134635545526817a217b9c7,FALSE,FALSE,https://www.coursehero.com/file/143409759/HW8sol07pdf/,HW8sol07.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
